[2024-08-04T18:06:19.809+0300][0.002s][info][gc] Using G1
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:06:38.840+0300][19,034s][info ][gc] GC(154) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 1,951ms
[2024-08-04T18:06:38.953+0300][19,146s][info ][gc] GC(155) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,135ms
[2024-08-04T18:06:39.059+0300][19,253s][info ][gc] GC(156) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,464ms
[2024-08-04T18:06:39.156+0300][19,350s][info ][gc] GC(157) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,020ms
[2024-08-04T18:06:39.267+0300][19,461s][info ][gc] GC(158) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,232ms
[2024-08-04T18:06:39.378+0300][19,571s][info ][gc] GC(159) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 1,968ms
[2024-08-04T18:06:39.489+0300][19,683s][info ][gc] GC(160) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,310ms
[2024-08-04T18:06:39.601+0300][19,795s][info ][gc] GC(161) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,126ms
[2024-08-04T18:06:39.712+0300][19,906s][info ][gc] GC(162) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,233ms
[2024-08-04T18:06:39.823+0300][20,017s][info ][gc] GC(163) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,015ms
[2024-08-04T18:06:39.936+0300][20,130s][info ][gc] GC(164) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,109ms
[2024-08-04T18:06:40.038+0300][20,232s][info ][gc] GC(165) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 1,985ms
[2024-08-04T18:06:40.141+0300][20,335s][info ][gc] GC(166) Pause Young (Normal) (G1 Evacuation Pause) 621M->9M(1024M) 2,265ms
[2024-08-04T18:06:40.252+0300][20,446s][info ][gc] GC(167) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,962ms
[2024-08-04T18:06:40.356+0300][20,550s][info ][gc] GC(168) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,893ms
[2024-08-04T18:06:40.463+0300][20,657s][info ][gc] GC(169) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,196ms
[2024-08-04T18:06:40.572+0300][20,766s][info ][gc] GC(170) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,443ms
[2024-08-04T18:06:40.676+0300][20,870s][info ][gc] GC(171) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,313ms
